"TIME","GEO","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2007","Croatia","Total","Thousand persons","Total","190",""
"2007","Croatia","Total","Percentage of total population","Total","5.7",""
"2007","Croatia","Total","Percentage of active population","Total","9.9",""
"2007","Italy","Total","Thousand persons","Total","1,481",""
"2007","Italy","Total","Percentage of total population","Total","3.3",""
"2007","Italy","Total","Percentage of active population","Total","6.1",""
"2007","Cyprus","Total","Thousand persons","Total","15",""
"2007","Cyprus","Total","Percentage of total population","Total","2.7",""
"2007","Cyprus","Total","Percentage of active population","Total","3.9",""
"2007","Latvia","Total","Thousand persons","Total","68",""
"2007","Latvia","Total","Percentage of total population","Total","4.0",""
"2007","Latvia","Total","Percentage of active population","Total","6.1",""
"2007","Lithuania","Total","Thousand persons","Total","64",""
"2007","Lithuania","Total","Percentage of total population","Total","2.6",""
"2007","Lithuania","Total","Percentage of active population","Total","4.3",""
"2007","Luxembourg","Total","Thousand persons","Total","9",""
"2007","Luxembourg","Total","Percentage of total population","Total","2.4",""
"2007","Luxembourg","Total","Percentage of active population","Total","4.2",""
"2007","Hungary","Total","Thousand persons","Total","312",""
"2007","Hungary","Total","Percentage of total population","Total","4.1",""
"2007","Hungary","Total","Percentage of active population","Total","7.4",""
"2007","Malta","Total","Thousand persons","Total","11",""
"2007","Malta","Total","Percentage of total population","Total","3.4",""
"2007","Malta","Total","Percentage of active population","Total","6.5",""
"2007","Netherlands","Total","Thousand persons","Total","355",""
"2007","Netherlands","Total","Percentage of total population","Total","2.9",""
"2007","Netherlands","Total","Percentage of active population","Total","4.2",""
"2007","Austria","Total","Thousand persons","Total","200",""
"2007","Austria","Total","Percentage of total population","Total","3.2",""
"2007","Austria","Total","Percentage of active population","Total","4.9",""
"2007","Poland","Total","Thousand persons","Total","1,579",""
"2007","Poland","Total","Percentage of total population","Total","5.5",""
"2007","Poland","Total","Percentage of active population","Total","9.6",""
"2007","Portugal","Total","Thousand persons","Total","494",""
"2007","Portugal","Total","Percentage of total population","Total","6.0",""
"2007","Portugal","Total","Percentage of active population","Total","9.1",""
"2007","Romania","Total","Thousand persons","Total","634",""
"2007","Romania","Total","Percentage of total population","Total","3.8",""
"2007","Romania","Total","Percentage of active population","Total","6.4",""
"2007","Slovenia","Total","Thousand persons","Total","50",""
"2007","Slovenia","Total","Percentage of total population","Total","3.1",""
"2007","Slovenia","Total","Percentage of active population","Total","4.9",""
"2007","Slovakia","Total","Thousand persons","Total","293",""
"2007","Slovakia","Total","Percentage of total population","Total","7.0",""
"2007","Slovakia","Total","Percentage of active population","Total","11.2",""
"2007","Finland","Total","Thousand persons","Total","183",""
"2007","Finland","Total","Percentage of total population","Total","4.6",""
"2007","Finland","Total","Percentage of active population","Total","6.9",""
"2007","Sweden","Total","Thousand persons","Total","298",""
"2007","Sweden","Total","Percentage of total population","Total","4.4",""
"2007","Sweden","Total","Percentage of active population","Total","6.1",""
"2007","United Kingdom","Total","Thousand persons","Total","1,624",""
"2007","United Kingdom","Total","Percentage of total population","Total","3.6",""
"2007","United Kingdom","Total","Percentage of active population","Total","5.3",""
"2007","Iceland","Total","Thousand persons","Total","4",""
"2007","Iceland","Total","Percentage of total population","Total","1.9",""
"2007","Iceland","Total","Percentage of active population","Total","2.3",""
"2007","Norway","Total","Thousand persons","Total","64",""
"2007","Norway","Total","Percentage of total population","Total","1.8",""
"2007","Norway","Total","Percentage of active population","Total","2.5",""
"2007","Turkey","Total","Thousand persons","Total","2,039","b"
"2007","Turkey","Total","Percentage of total population","Total","4.2","b"
"2007","Turkey","Total","Percentage of active population","Total","9.1","b"
"2007","United States","Total","Thousand persons","Total","7,077",""
"2007","United States","Total","Percentage of total population","Total",":",""
"2007","United States","Total","Percentage of active population","Total","4.6",""
"2007","Japan","Total","Thousand persons","Total","2,568",""
"2007","Japan","Total","Percentage of total population","Total",":",""
"2007","Japan","Total","Percentage of active population","Total","3.8",""
"2008","European Union - 27 countries (from 2019)","Total","Thousand persons","Total","15,011",""
"2008","European Union - 27 countries (from 2019)","Total","Percentage of total population","Total","4.5",""
"2008","European Union - 27 countries (from 2019)","Total","Percentage of active population","Total","7.3",""
"2008","European Union - 28 countries","Total","Thousand persons","Total","16,768",""
"2008","European Union - 28 countries","Total","Percentage of total population","Total","4.4",""
"2008","European Union - 28 countries","Total","Percentage of active population","Total","7.0",""
"2008","European Union - 27 countries (2007-2013)","Total","Thousand persons","Total","16,602",""
"2008","European Union - 27 countries (2007-2013)","Total","Percentage of total population","Total","4.4",""
"2008","European Union - 27 countries (2007-2013)","Total","Percentage of active population","Total","7.0",""
"2008","European Union - 25 countries (2004-2006)","Total","Thousand persons","Total","15,851",""
"2008","European Union - 25 countries (2004-2006)","Total","Percentage of total population","Total","4.5",""
"2008","European Union - 25 countries (2004-2006)","Total","Percentage of active population","Total","7.1",""
"2008","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Thousand persons","Total","11,967",""
"2008","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of total population","Total","4.7",""
"2008","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of active population","Total","7.6",""
"2008","Euro area (19 countries)","Total","Thousand persons","Total","11,967",""
"2008","Euro area (19 countries)","Total","Percentage of total population","Total","4.7",""
"2008","Euro area (19 countries)","Total","Percentage of active population","Total","7.6",""
"2008","Euro area (18 countries)","Total","Thousand persons","Total","11,879",""
"2008","Euro area (18 countries)","Total","Percentage of total population","Total","4.8",""
"2008","Euro area (18 countries)","Total","Percentage of active population","Total","7.6",""
"2008","Belgium","Total","Thousand persons","Total","333",""
"2008","Belgium","Total","Percentage of total population","Total","4.2",""
"2008","Belgium","Total","Percentage of active population","Total","7.0",""
"2008","Bulgaria","Total","Thousand persons","Total","202",""
"2008","Bulgaria","Total","Percentage of total population","Total","3.4",""
"2008","Bulgaria","Total","Percentage of active population","Total","5.6",""
"2008","Czechia","Total","Thousand persons","Total","230",""
"2008","Czechia","Total","Percentage of total population","Total","2.8",""
"2008","Czechia","Total","Percentage of active population","Total","4.4",""
"2008","Denmark","Total","Thousand persons","Total","101",""
"2008","Denmark","Total","Percentage of total population","Total","2.5",""
"2008","Denmark","Total","Percentage of active population","Total","3.4",""
"2008","Germany (until 1990 former territory of the FRG)","Total","Thousand persons","Total","3,018",""
"2008","Germany (until 1990 former territory of the FRG)","Total","Percentage of total population","Total","4.9",""
"2008","Germany (until 1990 former territory of the FRG)","Total","Percentage of active population","Total","7.4",""
"2008","Estonia","Total","Thousand persons","Total","38","d"
"2008","Estonia","Total","Percentage of total population","Total","3.7","d"
"2008","Estonia","Total","Percentage of active population","Total","5.5","d"
"2008","Ireland","Total","Thousand persons","Total","160",""
"2008","Ireland","Total","Percentage of total population","Total","4.8",""
"2008","Ireland","Total","Percentage of active population","Total","6.8",""
"2008","Greece","Total","Thousand persons","Total","388",""
"2008","Greece","Total","Percentage of total population","Total","4.6",""
"2008","Greece","Total","Percentage of active population","Total","7.8",""
"2008","Spain","Total","Thousand persons","Total","2,596",""
"2008","Spain","Total","Percentage of total population","Total","7.4",""
"2008","Spain","Total","Percentage of active population","Total","11.3",""
"2008","France","Total","Thousand persons","Total","2,121",""
"2008","France","Total","Percentage of total population","Total","4.4",""
"2008","France","Total","Percentage of active population","Total","7.4",""
"2008","Croatia","Total","Thousand persons","Total","166",""
"2008","Croatia","Total","Percentage of total population","Total","5.0",""
"2008","Croatia","Total","Percentage of active population","Total","8.6",""
"2008","Italy","Total","Thousand persons","Total","1,664",""
"2008","Italy","Total","Percentage of total population","Total","3.7",""
"2008","Italy","Total","Percentage of active population","Total","6.7",""
"2008","Cyprus","Total","Thousand persons","Total","15",""
"2008","Cyprus","Total","Percentage of total population","Total","2.5",""
"2008","Cyprus","Total","Percentage of active population","Total","3.7",""
"2008","Latvia","Total","Thousand persons","Total","88",""
"2008","Latvia","Total","Percentage of total population","Total","5.2",""
"2008","Latvia","Total","Percentage of active population","Total","7.7",""
"2008","Lithuania","Total","Thousand persons","Total","88",""
"2008","Lithuania","Total","Percentage of total population","Total","3.6",""
"2008","Lithuania","Total","Percentage of active population","Total","5.8",""
"2008","Luxembourg","Total","Thousand persons","Total","10",""
"2008","Luxembourg","Total","Percentage of total population","Total","3.0",""
"2008","Luxembourg","Total","Percentage of active population","Total","4.9",""
"2008","Hungary","Total","Thousand persons","Total","326","d"
"2008","Hungary","Total","Percentage of total population","Total","4.2","d"
"2008","Hungary","Total","Percentage of active population","Total","7.8","d"
"2008","Malta","Total","Thousand persons","Total","10",""
"2008","Malta","Total","Percentage of total population","Total","3.2",""
"2008","Malta","Total","Percentage of active population","Total","6.0",""
"2008","Netherlands","Total","Thousand persons","Total","318",""
"2008","Netherlands","Total","Percentage of total population","Total","2.6",""
"2008","Netherlands","Total","Percentage of active population","Total","3.7",""
"2008","Austria","Total","Thousand persons","Total","172",""
"2008","Austria","Total","Percentage of total population","Total","2.7",""
"2008","Austria","Total","Percentage of active population","Total","4.1",""
"2008","Poland","Total","Thousand persons","Total","1,165",""
"2008","Poland","Total","Percentage of total population","Total","4.1",""
"2008","Poland","Total","Percentage of active population","Total","7.1",""
"2008","Portugal","Total","Thousand persons","Total","476",""
"2008","Portugal","Total","Percentage of total population","Total","5.7",""
"2008","Portugal","Total","Percentage of active population","Total","8.8",""
"2008","Romania","Total","Thousand persons","Total","549",""
"2008","Romania","Total","Percentage of total population","Total","3.4",""
"2008","Romania","Total","Percentage of active population","Total","5.6",""
"2008","Slovenia","Total","Thousand persons","Total","46",""
"2008","Slovenia","Total","Percentage of total population","Total","2.8",""
"2008","Slovenia","Total","Percentage of active population","Total","4.4",""
"2008","Slovakia","Total","Thousand persons","Total","254",""
"2008","Slovakia","Total","Percentage of total population","Total","6.0",""
"2008","Slovakia","Total","Percentage of active population","Total","9.6",""
"2008","Finland","Total","Thousand persons","Total","172",""
"2008","Finland","Total","Percentage of total population","Total","4.3",""
"2008","Finland","Total","Percentage of active population","Total","6.4",""
"2008","Sweden","Total","Thousand persons","Total","305",""
"2008","Sweden","Total","Percentage of total population","Total","4.4",""
"2008","Sweden","Total","Percentage of active population","Total","6.2",""
"2008","United Kingdom","Total","Thousand persons","Total","1,757",""
"2008","United Kingdom","Total","Percentage of total population","Total","3.9",""
"2008","United Kingdom","Total","Percentage of active population","Total","5.6",""
"2008","Iceland","Total","Thousand persons","Total","6",""
"2008","Iceland","Total","Percentage of total population","Total","2.4",""
"2008","Iceland","Total","Percentage of active population","Total","3.0",""
"2008","Norway","Total","Thousand persons","Total","70",""
"2008","Norway","Total","Percentage of total population","Total","1.9",""
"2008","Norway","Total","Percentage of active population","Total","2.7",""
"2008","Turkey","Total","Thousand persons","Total","2,293",""
"2008","Turkey","Total","Percentage of total population","Total","4.7",""
"2008","Turkey","Total","Percentage of active population","Total","10.0",""
"2008","United States","Total","Thousand persons","Total","8,924",""
"2008","United States","Total","Percentage of total population","Total",":",""
"2008","United States","Total","Percentage of active population","Total","5.8",""
"2008","Japan","Total","Thousand persons","Total","2,658",""
"2008","Japan","Total","Percentage of total population","Total",":",""
"2008","Japan","Total","Percentage of active population","Total","4.0",""
"2009","European Union - 27 countries (from 2019)","Total","Thousand persons","Total","19,017",""
"2009","European Union - 27 countries (from 2019)","Total","Percentage of total population","Total","5.7",""
"2009","European Union - 27 countries (from 2019)","Total","Percentage of active population","Total","9.2",""
"2009","European Union - 28 countries","Total","Thousand persons","Total","21,385",""
"2009","European Union - 28 countries","Total","Percentage of total population","Total","5.6",""
"2009","European Union - 28 countries","Total","Percentage of active population","Total","9.0",""
"2009","European Union - 27 countries (2007-2013)","Total","Thousand persons","Total","21,206",""
"2009","European Union - 27 countries (2007-2013)","Total","Percentage of total population","Total","5.6",""
"2009","European Union - 27 countries (2007-2013)","Total","Percentage of active population","Total","9.0",""
"2009","European Union - 25 countries (2004-2006)","Total","Thousand persons","Total","20,341",""
"2009","European Union - 25 countries (2004-2006)","Total","Percentage of total population","Total","5.7",""
"2009","European Union - 25 countries (2004-2006)","Total","Percentage of active population","Total","9.1",""
"2009","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Thousand persons","Total","15,258",""
"2009","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of total population","Total","6.0",""
"2009","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of active population","Total","9.6",""
"2009","Euro area (19 countries)","Total","Thousand persons","Total","15,258",""
"2009","Euro area (19 countries)","Total","Percentage of total population","Total","6.0",""
"2009","Euro area (19 countries)","Total","Percentage of active population","Total","9.6",""
"2009","Euro area (18 countries)","Total","Thousand persons","Total","15,047",""
"2009","Euro area (18 countries)","Total","Percentage of total population","Total","6.0",""
"2009","Euro area (18 countries)","Total","Percentage of active population","Total","9.6",""
"2009","Belgium","Total","Thousand persons","Total","380",""
"2009","Belgium","Total","Percentage of total population","Total","4.7",""
"2009","Belgium","Total","Percentage of active population","Total","7.9",""
"2009","Bulgaria","Total","Thousand persons","Total","240",""
"2009","Bulgaria","Total","Percentage of total population","Total","4.0",""
"2009","Bulgaria","Total","Percentage of active population","Total","6.8",""
"2009","Czechia","Total","Thousand persons","Total","352",""
"2009","Czechia","Total","Percentage of total population","Total","4.2",""
"2009","Czechia","Total","Percentage of active population","Total","6.7",""
"2009","Denmark","Total","Thousand persons","Total","177",""
"2009","Denmark","Total","Percentage of total population","Total","4.3",""
"2009","Denmark","Total","Percentage of active population","Total","6.0",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Thousand persons","Total","3,098",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Percentage of total population","Total","5.1",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Percentage of active population","Total","7.6",""
"2009","Estonia","Total","Thousand persons","Total","93",""
"2009","Estonia","Total","Percentage of total population","Total","9.0",""
"2009","Estonia","Total","Percentage of active population","Total","13.5",""
"2009","Ireland","Total","Thousand persons","Total","291",""
"2009","Ireland","Total","Percentage of total population","Total","8.6",""
"2009","Ireland","Total","Percentage of active population","Total","12.6",""
"2009","Greece","Total","Thousand persons","Total","485",""
"2009","Greece","Total","Percentage of total population","Total","5.7",""
"2009","Greece","Total","Percentage of active population","Total","9.6",""
"2009","Spain","Total","Thousand persons","Total","4,154",""
"2009","Spain","Total","Percentage of total population","Total","11.7",""
"2009","Spain","Total","Percentage of active population","Total","17.9",""
"2009","France","Total","Thousand persons","Total","2,622",""
"2009","France","Total","Percentage of total population","Total","5.5",""
"2009","France","Total","Percentage of active population","Total","9.1",""
"2009","Croatia","Total","Thousand persons","Total","180",""
"2009","Croatia","Total","Percentage of total population","Total","5.4",""
"2009","Croatia","Total","Percentage of active population","Total","9.3",""
"2009","Italy","Total","Thousand persons","Total","1,907",""
"2009","Italy","Total","Percentage of total population","Total","4.2",""
"2009","Italy","Total","Percentage of active population","Total","7.7",""
"2009","Cyprus","Total","Thousand persons","Total","22",""
"2009","Cyprus","Total","Percentage of total population","Total","3.6",""
"2009","Cyprus","Total","Percentage of active population","Total","5.4",""
"2009","Latvia","Total","Thousand persons","Total","193",""
"2009","Latvia","Total","Percentage of total population","Total","11.5",""
"2009","Latvia","Total","Percentage of active population","Total","17.5",""
"2009","Lithuania","Total","Thousand persons","Total","211",""
"2009","Lithuania","Total","Percentage of total population","Total","8.6",""
"2009","Lithuania","Total","Percentage of active population","Total","13.8",""
"2009","Luxembourg","Total","Thousand persons","Total","12",""
"2009","Luxembourg","Total","Percentage of total population","Total","3.1",""
"2009","Luxembourg","Total","Percentage of active population","Total","5.1",""
"2009","Hungary","Total","Thousand persons","Total","418",""
"2009","Hungary","Total","Percentage of total population","Total","5.4",""
"2009","Hungary","Total","Percentage of active population","Total","10.0",""
"2009","Malta","Total","Thousand persons","Total","12",""
"2009","Malta","Total","Percentage of total population","Total","3.7",""
"2009","Malta","Total","Percentage of active population","Total","6.9",""
"2009","Netherlands","Total","Thousand persons","Total","381",""
"2009","Netherlands","Total","Percentage of total population","Total","3.1",""
"2009","Netherlands","Total","Percentage of active population","Total","4.4",""
"2009","Austria","Total","Thousand persons","Total","223",""
"2009","Austria","Total","Percentage of total population","Total","3.5",""
"2009","Austria","Total","Percentage of active population","Total","5.3",""
"2009","Poland","Total","Thousand persons","Total","1,359","d"
"2009","Poland","Total","Percentage of total population","Total","4.8","d"
"2009","Poland","Total","Percentage of active population","Total","8.1","d"
"2009","Portugal","Total","Thousand persons","Total","574",""
"2009","Portugal","Total","Percentage of total population","Total","7.0",""
"2009","Portugal","Total","Percentage of active population","Total","10.7",""
"2009","Romania","Total","Thousand persons","Total","624",""
"2009","Romania","Total","Percentage of total population","Total","4.0",""
"2009","Romania","Total","Percentage of active population","Total","6.5",""
"2009","Slovenia","Total","Thousand persons","Total","61",""
"2009","Slovenia","Total","Percentage of total population","Total","3.8",""
"2009","Slovenia","Total","Percentage of active population","Total","5.9",""
"2009","Slovakia","Total","Thousand persons","Total","321",""
"2009","Slovakia","Total","Percentage of total population","Total","7.6",""
"2009","Slovakia","Total","Percentage of active population","Total","12.1",""
"2009","Finland","Total","Thousand persons","Total","221",""
"2009","Finland","Total","Percentage of total population","Total","5.5",""
"2009","Finland","Total","Percentage of active population","Total","8.2",""
"2009","Sweden","Total","Thousand persons","Total","408",""
"2009","Sweden","Total","Percentage of total population","Total","5.9",""
"2009","Sweden","Total","Percentage of active population","Total","8.3",""
"2009","United Kingdom","Total","Thousand persons","Total","2,369",""
"2009","United Kingdom","Total","Percentage of total population","Total","5.2",""
"2009","United Kingdom","Total","Percentage of active population","Total","7.6",""
"2009","Iceland","Total","Thousand persons","Total","13",""
"2009","Iceland","Total","Percentage of total population","Total","5.8",""
"2009","Iceland","Total","Percentage of active population","Total","7.2",""
"2009","Norway","Total","Thousand persons","Total","85",""
"2009","Norway","Total","Percentage of total population","Total","2.3",""
"2009","Norway","Total","Percentage of active population","Total","3.3",""
"2009","Turkey","Total","Thousand persons","Total","3,089",""
"2009","Turkey","Total","Percentage of total population","Total","6.1",""
"2009","Turkey","Total","Percentage of active population","Total","13.0",""
"2009","United States","Total","Thousand persons","Total","14,264",""
"2009","United States","Total","Percentage of total population","Total",":",""
"2009","United States","Total","Percentage of active population","Total","9.3",""
"2009","Japan","Total","Thousand persons","Total","3,367",""
"2009","Japan","Total","Percentage of total population","Total",":",""
"2009","Japan","Total","Percentage of active population","Total","5.1",""
"2010","European Union - 27 countries (from 2019)","Total","Thousand persons","Total","20,552",""
"2010","European Union - 27 countries (from 2019)","Total","Percentage of total population","Total","6.2",""
"2010","European Union - 27 countries (from 2019)","Total","Percentage of active population","Total","9.9",""
"2010","European Union - 28 countries","Total","Thousand persons","Total","23,011",""
"2010","European Union - 28 countries","Total","Percentage of total population","Total","6.1",""
"2010","European Union - 28 countries","Total","Percentage of active population","Total","9.6",""
"2010","European Union - 27 countries (2007-2013)","Total","Thousand persons","Total","22,787",""
"2010","European Union - 27 countries (2007-2013)","Total","Percentage of total population","Total","6.1",""
"2010","European Union - 27 countries (2007-2013)","Total","Percentage of active population","Total","9.6",""
"2010","European Union - 25 countries (2004-2006)","Total","Thousand persons","Total","21,783",""
"2010","European Union - 25 countries (2004-2006)","Total","Percentage of total population","Total","6.1",""
"2010","European Union - 25 countries (2004-2006)","Total","Percentage of active population","Total","9.7",""
"2010","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Thousand persons","Total","16,178",""
"2010","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of total population","Total","6.3",""
"2010","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of active population","Total","10.2",""
"2010","Euro area (19 countries)","Total","Thousand persons","Total","16,178",""
"2010","Euro area (19 countries)","Total","Percentage of total population","Total","6.4",""
"2010","Euro area (19 countries)","Total","Percentage of active population","Total","10.2",""
"2010","Euro area (18 countries)","Total","Thousand persons","Total","15,907",""
"2010","Euro area (18 countries)","Total","Percentage of total population","Total","6.4",""
"2010","Euro area (18 countries)","Total","Percentage of active population","Total","10.1",""
"2010","Belgium","Total","Thousand persons","Total","406",""
"2010","Belgium","Total","Percentage of total population","Total","5.0",""
"2010","Belgium","Total","Percentage of active population","Total","8.3",""
"2010","Bulgaria","Total","Thousand persons","Total","352","d"
"2010","Bulgaria","Total","Percentage of total population","Total","6.0","d"
"2010","Bulgaria","Total","Percentage of active population","Total","10.3","d"
"2010","Czechia","Total","Thousand persons","Total","384",""
"2010","Czechia","Total","Percentage of total population","Total","4.6",""
"2010","Czechia","Total","Percentage of active population","Total","7.3",""
"2010","Denmark","Total","Thousand persons","Total","218",""
"2010","Denmark","Total","Percentage of total population","Total","5.3",""
"2010","Denmark","Total","Percentage of active population","Total","7.5",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Thousand persons","Total","2,821",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Percentage of total population","Total","4.6",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Percentage of active population","Total","7.0",""
"2010","Estonia","Total","Thousand persons","Total","114",""
"2010","Estonia","Total","Percentage of total population","Total","11.1",""
"2010","Estonia","Total","Percentage of active population","Total","16.7",""
"2010","Ireland","Total","Thousand persons","Total","327",""
"2010","Ireland","Total","Percentage of total population","Total","9.7",""
"2010","Ireland","Total","Percentage of active population","Total","14.6",""
"2010","Greece","Total","Thousand persons","Total","639",""
"2010","Greece","Total","Percentage of total population","Total","7.6",""
"2010","Greece","Total","Percentage of active population","Total","12.7",""
"2010","Spain","Total","Thousand persons","Total","4,640",""
"2010","Spain","Total","Percentage of total population","Total","13.1",""
"2010","Spain","Total","Percentage of active population","Total","19.9",""
"2010","France","Total","Thousand persons","Total","2,680",""
"2010","France","Total","Percentage of total population","Total","5.6",""
"2010","France","Total","Percentage of active population","Total","9.3",""
"2010","Croatia","Total","Thousand persons","Total","224",""
"2010","Croatia","Total","Percentage of total population","Total","6.7",""
"2010","Croatia","Total","Percentage of active population","Total","11.8",""
"2010","Italy","Total","Thousand persons","Total","2,056",""
"2010","Italy","Total","Percentage of total population","Total","4.6",""
"2010","Italy","Total","Percentage of active population","Total","8.4",""
"2010","Cyprus","Total","Thousand persons","Total","26",""
"2010","Cyprus","Total","Percentage of total population","Total","4.3",""
"2010","Cyprus","Total","Percentage of active population","Total","6.3",""
"2010","Latvia","Total","Thousand persons","Total","206",""
"2010","Latvia","Total","Percentage of total population","Total","12.6",""
"2010","Latvia","Total","Percentage of active population","Total","19.5",""
"2010","Lithuania","Total","Thousand persons","Total","270",""
"2010","Lithuania","Total","Percentage of total population","Total","11.1",""
"2010","Lithuania","Total","Percentage of active population","Total","17.8",""
"2010","Luxembourg","Total","Thousand persons","Total","11",""
"2010","Luxembourg","Total","Percentage of total population","Total","2.7",""
"2010","Luxembourg","Total","Percentage of active population","Total","4.6",""
"2010","Hungary","Total","Thousand persons","Total","469",""
"2010","Hungary","Total","Percentage of total population","Total","6.1",""
"2010","Hungary","Total","Percentage of active population","Total","11.2",""
"2010","Malta","Total","Thousand persons","Total","12",""
"2010","Malta","Total","Percentage of total population","Total","3.7",""
"2010","Malta","Total","Percentage of active population","Total","6.8",""
"2010","Netherlands","Total","Thousand persons","Total","435",""
"2010","Netherlands","Total","Percentage of total population","Total","3.5",""
"2010","Netherlands","Total","Percentage of active population","Total","5.0",""
"2010","Austria","Total","Thousand persons","Total","203",""
"2010","Austria","Total","Percentage of total population","Total","3.2",""
"2010","Austria","Total","Percentage of active population","Total","4.8",""
"2010","Poland","Total","Thousand persons","Total","1,650",""
"2010","Poland","Total","Percentage of total population","Total","5.8",""
"2010","Poland","Total","Percentage of active population","Total","9.7",""
"2010","Portugal","Total","Thousand persons","Total","645",""
"2010","Portugal","Total","Percentage of total population","Total","8.0",""
"2010","Portugal","Total","Percentage of active population","Total","12.0",""
"2010","Romania","Total","Thousand persons","Total","652",""
"2010","Romania","Total","Percentage of total population","Total","4.2",""
"2010","Romania","Total","Percentage of active population","Total","7.0",""
"2010","Slovenia","Total","Thousand persons","Total","75",""
"2010","Slovenia","Total","Percentage of total population","Total","4.7",""
"2010","Slovenia","Total","Percentage of active population","Total","7.3",""
"2010","Slovakia","Total","Thousand persons","Total","386",""
"2010","Slovakia","Total","Percentage of total population","Total","9.1",""
"2010","Slovakia","Total","Percentage of active population","Total","14.5",""
"2010","Finland","Total","Thousand persons","Total","224",""
"2010","Finland","Total","Percentage of total population","Total","5.6",""
"2010","Finland","Total","Percentage of active population","Total","8.4",""
"2010","Sweden","Total","Thousand persons","Total","425",""
"2010","Sweden","Total","Percentage of total population","Total","6.1",""
"2010","Sweden","Total","Percentage of active population","Total","8.6",""
"2010","United Kingdom","Total","Thousand persons","Total","2,459",""
"2010","United Kingdom","Total","Percentage of total population","Total","5.3",""
"2010","United Kingdom","Total","Percentage of active population","Total","7.8",""
"2010","Iceland","Total","Thousand persons","Total","14",""
"2010","Iceland","Total","Percentage of total population","Total","6.1",""
"2010","Iceland","Total","Percentage of active population","Total","7.6",""
"2010","Norway","Total","Thousand persons","Total","97",""
"2010","Norway","Total","Percentage of total population","Total","2.5",""
"2010","Norway","Total","Percentage of active population","Total","3.7",""
"2010","Turkey","Total","Thousand persons","Total","2,739",""
"2010","Turkey","Total","Percentage of total population","Total","5.3",""
"2010","Turkey","Total","Percentage of active population","Total","11.1",""
"2010","United States","Total","Thousand persons","Total","14,825",""
"2010","United States","Total","Percentage of total population","Total",":",""
"2010","United States","Total","Percentage of active population","Total","9.6",""
"2010","Japan","Total","Thousand persons","Total","3,347",""
"2010","Japan","Total","Percentage of total population","Total",":",""
"2010","Japan","Total","Percentage of active population","Total","5.0",""
"2011","European Union - 27 countries (from 2019)","Total","Thousand persons","Total","20,595",""
"2011","European Union - 27 countries (from 2019)","Total","Percentage of total population","Total","6.2",""
"2011","European Union - 27 countries (from 2019)","Total","Percentage of active population","Total","9.9",""
"2011","European Union - 28 countries","Total","Thousand persons","Total","23,154",""
"2011","European Union - 28 countries","Total","Percentage of total population","Total","6.1",""
"2011","European Union - 28 countries","Total","Percentage of active population","Total","9.7",""
"2011","European Union - 27 countries (2007-2013)","Total","Thousand persons","Total","22,898",""
"2011","European Union - 27 countries (2007-2013)","Total","Percentage of total population","Total","6.1",""
"2011","European Union - 27 countries (2007-2013)","Total","Percentage of active population","Total","9.6",""
"2011","European Union - 25 countries (2004-2006)","Total","Thousand persons","Total","21,862",""
"2011","European Union - 25 countries (2004-2006)","Total","Percentage of total population","Total","6.2",""
"2011","European Union - 25 countries (2004-2006)","Total","Percentage of active population","Total","9.7",""
"2011","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Thousand persons","Total","16,216",""
"2011","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of total population","Total","6.4",""
"2011","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Total","Percentage of active population","Total","10.2",""
"2011","Euro area (19 countries)","Total","Thousand persons","Total","16,216",""
"2011","Euro area (19 countries)","Total","Percentage of total population","Total","6.4",""
